manufacturer,series,part_number,digikey_pn,capacitance_uF,voltage_V,tolerance,esr_ohm,tan_delta,lifetime_raw,lifetime_hours,lifetime_temp_C,op_temp_raw,op_temp_min_C,op_temp_max_C,ripple_120hz_A,ripple_hf_A,lead_spacing_mm,diameter_mm,height_mm,mounting,package,aec_q200,rohs,datasheet_url
Chemi-Con,KWA,EKWA421ELL121MMN3S,565-EKWA421ELL121MMN3S-ND,120.0,420,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.8,1.2,7.5,18.0,33.5,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWALL-e.PDF
Chemi-Con,KWA,EKWA421ELL121MU45S,565-EKWA421ELL121MU45S-ND,120.0,420,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.79,1.185,7.5,14.5,47.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWALL-e.PDF
Chemi-Con,KWB,EKWB421ELL121MK50S,565-EKWB421ELL121MK50S-ND,120.0,420,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.82,1.23,5.0,12.5,52.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWBLL-e.PDF
Chemi-Con,KWB,EKWB421ELL121MLN3S,565-EKWB421ELL121MLN3S-ND,120.0,420,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.79,1.185,7.5,16.0,33.5,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWBLL-e.PDF
Chemi-Con,KWB,EKWB421ELL121MM25S,565-EKWB421ELL121MM25S-ND,120.0,420,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.755,1.133,7.5,18.0,25.0,Through Hole,"Radial, Can",False,True,
Chemi-Con,LRB,ELRB421VSN121MR41M,565-ELRB421VSN121MR41M-ND,120.0,420,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.62,4.91,10.0,30.0,43.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/LRB%20Series.pdf
Chemi-Con,LXM,ELXM421VSN121MP40S,ELXM421VSN121MP40S-ND,120.0,420,±20%,1.6579,0.15,7000 Hrs @ 105°C,7000,105,-25°C ~ 105°C,-25,105,0.81,1.158,10.0,22.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXMN-e.PDF
Chemi-Con,LXM,ELXM421VSN121MQ30S,ELXM421VSN121MQ30S-ND,120.0,420,±20%,1.6579,0.15,7000 Hrs @ 105°C,7000,105,-25°C ~ 105°C,-25,105,0.79,1.13,10.0,25.4,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXMN-e.PDF
Chemi-Con,LXM,ELXM421VSN121MR25S,ELXM421VSN121MR25S-ND,120.0,420,±20%,1.6579,0.15,7000 Hrs @ 105°C,7000,105,-25°C ~ 105°C,-25,105,0.8,1.144,10.0,30.0,27.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXMN-e.PDF
Chemi-Con,LXS,ELXS421VSN121MP30S,ELXS421VSN121MP30S-ND,120.0,420,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,0.81,1.158,10.0,22.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXSN-e.PDF
Chemi-Con,LXS,ELXS421VSN121MQ25S,ELXS421VSN121MQ25S-ND,120.0,420,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,0.81,1.158,10.0,25.4,27.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXSN-e.PDF
Chemi-Con,PAG,EPAG421ELL121MM35S,EPAG421ELL121MM35S-ND,120.0,420,±20%,1.6579,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.69,1.035,7.5,18.0,37.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/PAGLL-e.PDF
Chemi-Con,GXM,EGXM451ELL121MM35S,565-EGXM451ELL121MM35S-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 125°C,5000,125,-40°C ~ 125°C,-40,125,0.83,0.27,7.5,18.0,37.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/GXMLL-e.PDF
Chemi-Con,KHE,EKHE451ELL121MMN3S,565-EKHE451ELL121MMN3S-ND,120.0,450,±20%,1.6579,0.15,2000 Hrs @ 105°C,2000,105,-40°C ~ 105°C,-40,105,0.815,1.222,7.5,18.0,33.5,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KHELL-e.PDF
Chemi-Con,KHF,EKHF451ELL121ML35S,565-EKHF451ELL121ML35S-ND,120.0,450,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.81,1.215,7.5,16.0,37.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KHFLL-e.PDF
Chemi-Con,KHF,EKHF451ELL121MU40S,565-EKHF451ELL121MU40S-ND,120.0,450,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.81,1.215,7.5,14.5,40.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KHFLL-e.PDF
Chemi-Con,KHF,EKHF451ELL121MU45S,565-EKHF451ELL121MU45S-ND,120.0,450,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.835,1.252,7.5,14.5,47.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KHFLL-e.PDF
Chemi-Con,KMM,EKMM451VSN121MA25S,565-EKMM451VSN121MA25S-ND,120.0,450,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.73,1.044,10.0,35.0,27.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMMN-e.PDF
Chemi-Con,KMM,EKMM451VSN121MP40S,565-EKMM451VSN121MP40S-ND,120.0,450,±20%,2.763,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.8,1.144,10.0,22.0,42.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMMN-e.PDF
Chemi-Con,KMM,EKMM451VSN121MQ30S,565-EKMM451VSN121MQ30S-ND,120.0,450,±20%,2.763,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.8,1.144,10.0,25.4,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMMN-e.PDF
Chemi-Con,KMM,EKMM451VSN121MR25S,565-EKMM451VSN121MR25S-ND,120.0,450,±20%,2.763,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.8,1.144,10.0,30.0,27.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMMN-e.PDF
Chemi-Con,KMQ,EKMQ451VSN121MP35S,565-3018-ND,120.0,450,±20%,1.6579,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.72,1.03,10.0,22.0,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMQN-e.PDF
Chemi-Con,KMQ,EKMQ451VSN121MQ30S,565-EKMQ451VSN121MQ30S-ND,120.0,450,±20%,1.6579,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.72,0.778,10.0,25.4,32.0,Through Hole,"Radial, Can - Snap-In",False,True,//media.digikey.com/pdf/Data%20Sheets/United%20Chemi-Con%20PDFs/KMQ-VS_Rev0703.pdf
Chemi-Con,KMR,EKMR451VSN121MP30S,565-EKMR451VSN121MP30S-ND,120.0,450,±20%,1.6579,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.82,1.173,10.0,22.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMRN-e.PDF
Chemi-Con,KMS,EKMS451VSN121MP30S,565-EKMS451VSN121MP30S-ND,120.0,450,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.81,1.158,10.0,22.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMSN-e.PDF
Chemi-Con,KMS,EKMS451VSN121MP35S,565-EKMS451VSN121MP35S-ND,120.0,450,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.83,1.187,10.0,22.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMSN-e.PDF
Chemi-Con,KMS,EKMS451VSN121MQ25S,565-EKMS451VSN121MQ25S-ND,120.0,450,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.81,1.158,10.0,25.4,27.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMSN-e.PDF
Chemi-Con,KMT,EKMT451VSN121MP35S,565-EKMT451VSN121MP35S-ND,120.0,450,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.08,1.544,10.0,22.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMTN-e.PDF
Chemi-Con,KMW,EKMW451VSN121MP25S,565-EKMW451VSN121MP25S-ND,120.0,450,±20%,1.6579,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.78,1.115,10.0,22.0,27.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMWN-e.PDF
Chemi-Con,KRB,EKRB451VSN121MA35M,565-EKRB451VSN121MA35M-ND,120.0,450,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.726,5.23,10.0,35.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/KRB%20Series.pdf
Chemi-Con,KWA,EKWA451ELL121MMN3S,565-EKWA451ELL121MMN3S-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.8,1.2,7.5,18.0,33.5,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWALL-e.PDF
Chemi-Con,KWB,EKWB451ELL121ML35S,565-EKWB451ELL121ML35S-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.81,1.215,7.5,16.0,37.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWBLL-e.PDF
Chemi-Con,KWB,EKWB451ELL121MMN3S,565-EKWB451ELL121MMN3S-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.815,1.222,7.5,18.0,33.5,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWBLL-e.PDF
Chemi-Con,LHS,ELHS451VSN121MP30S,565-ELHS451VSN121MP30S-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.81,1.158,10.0,22.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LHSN-e.PDF
Chemi-Con,LRB,ELRB451VSN121MA35M,565-ELRB451VSN121MA35M-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.726,5.23,10.0,35.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/LRB%20Series.pdf
Chemi-Con,LRB,ELRB451VSN121MR46M,565-ELRB451VSN121MR46M-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.7,5.15,10.0,30.0,48.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/LRB%20Series.pdf
Chemi-Con,LXM,ELXM451VSN121MP45S,ELXM451VSN121MP45S-ND,120.0,450,±20%,1.6579,0.15,7000 Hrs @ 105°C,7000,105,-25°C ~ 105°C,-25,105,0.83,1.187,10.0,22.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXMN-e.PDF
Chemi-Con,LXM,ELXM451VSN121MQ35S,ELXM451VSN121MQ35S-ND,120.0,450,±20%,1.6579,0.15,7000 Hrs @ 105°C,7000,105,-25°C ~ 105°C,-25,105,0.82,1.173,10.0,25.4,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXMN-e.PDF
Chemi-Con,LXM,ELXM451VSN121MR30S,ELXM451VSN121MR30S-ND,120.0,450,±20%,1.6579,0.15,7000 Hrs @ 105°C,7000,105,-25°C ~ 105°C,-25,105,0.82,1.173,10.0,30.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXMN-e.PDF
Chemi-Con,LXS,ELXS451VSN121MP30S,565-ELXS451VSN121MP30S-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,0.81,1.158,10.0,22.0,32.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXSN-e.PDF
Chemi-Con,LXS,ELXS451VSN121MP35S,565-ELXS451VSN121MP35S-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,0.83,1.187,10.0,22.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXSN-e.PDF
Chemi-Con,LXS,ELXS451VSN121MQ25S,565-ELXS451VSN121MQ25S-ND,120.0,450,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,0.81,1.158,10.0,25.4,27.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXSN-e.PDF
Chemi-Con,PAG,EPAG451ELL121MM40S,EPAG451ELL121MM40S-ND,120.0,450,±20%,1.6579,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.74,1.11,7.5,18.0,42.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/PAGLL-e.PDF
Chemi-Con,KHS,EKHS501VSN121MP40S,565-EKHS501VSN121MP40S-ND,120.0,500,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.89,1.273,10.0,22.0,40.0,Through Hole,"Radial, Can - Snap-In",False,True,
Chemi-Con,KHS,EKHS501VSN121MQ30S,565-EKHS501VSN121MQ30S-ND,120.0,500,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.89,1.273,10.0,25.4,30.0,Through Hole,"Radial, Can - Snap-In",False,True,
Chemi-Con,KHS,EKHS501VSN121MR25S,565-EKHS501VSN121MR25S-ND,120.0,500,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,0.9,1.287,10.0,30.0,25.0,Through Hole,"Radial, Can - Snap-In",False,True,
Chemi-Con,KHU,EKHU501VSN121MQ25S,565-EKHU501VSN121MQ25S-ND,120.0,500,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.93,1.237,10.0,25.4,27.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/al-all-e.pdf
Chemi-Con,KMS,EKMS501VSN121MP50S,565-EKMS501VSN121MP50S-ND,120.0,500,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.93,1.33,10.0,22.0,52.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMSN-e.PDF
Chemi-Con,KMS,EKMS501VSN121MQ35S,565-EKMS501VSN121MQ35S-ND,120.0,500,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.93,1.33,10.0,25.4,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMSN-e.PDF
Chemi-Con,KMS,EKMS501VSN121MR30S,565-EKMS501VSN121MR30S-ND,120.0,500,±20%,1.6579,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.91,1.301,10.0,30.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMSN-e.PDF
Chemi-Con,LHS,ELHS501VSN121MR25S,565-ELHS501VSN121MR25S-ND,120.0,500,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.9,1.287,10.0,30.0,27.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LHSN-e.PDF
Chemi-Con,LHU,ELHU501VSN121MQ25S,565-ELHU501VSN121MQ25S-ND,120.0,500,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.93,1.237,10.0,25.4,27.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/al-all-e.pdf
Chemi-Con,LXS,ELXS501VSN121MA25S,ELXS501VSN121MA25S-ND,120.0,500,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,0.88,1.258,10.0,35.0,27.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXSN-e.PDF
Chemi-Con,LXS,ELXS501VSN121MR30S,565-3600-ND,120.0,500,±20%,1.6579,0.15,5000 Hrs @ 105°C,5000,105,-25°C ~ 105°C,-25,105,0.91,1.301,10.0,30.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXSN-e.PDF
Chemi-Con,KRB,EKRB421VSN131MR41M,565-EKRB421VSN131MR41M-ND,130.0,420,±20%,1.5303,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.62,4.91,10.0,30.0,43.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/KRB%20Series.pdf
Chemi-Con,KRB,EKRB451VSN131MR46M,565-EKRB451VSN131MR46M-ND,130.0,450,±20%,1.5303,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.7,5.15,10.0,30.0,48.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/KRB%20Series.pdf
Chemi-Con,KRB,EKRB421VSN141MA35M,565-EKRB421VSN141MA35M-ND,140.0,420,±20%,1.421,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.726,5.23,10.0,35.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/KRB%20Series.pdf
Chemi-Con,KRB,EKRB421VSN141MR46M,565-EKRB421VSN141MR46M-ND,140.0,420,±20%,1.421,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,1.7,5.15,10.0,30.0,48.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/KRB%20Series.pdf
Chemi-Con,LRB,ELRB421VSN141MA35M,565-ELRB421VSN141MA35M-ND,140.0,420,±20%,1.421,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.726,5.23,10.0,35.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/LRB%20Series.pdf
Chemi-Con,LRB,ELRB421VSN141MR46M,565-ELRB421VSN141MR46M-ND,140.0,420,±20%,1.421,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.7,5.15,10.0,30.0,48.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/LRB%20Series.pdf
Chemi-Con,LRB,ELRB451VSN141MR51M,565-ELRB451VSN141MR51M-ND,140.0,450,±20%,1.421,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,1.779,5.39,10.0,30.0,53.5,Through Hole,"Radial, Can - Snap-In",False,True,//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/6022/LRB%20Series.pdf
Chemi-Con,GXM,EGXM421ELL151MM40S,565-EGXM421ELL151MM40S-ND,150.0,420,±20%,1.3263,0.15,5000 Hrs @ 125°C,5000,125,-40°C ~ 125°C,-40,125,0.95,0.338,7.5,18.0,42.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/GXMLL-e.PDF
Chemi-Con,KHF,EKHF421ELL151ML35S,565-EKHF421ELL151ML35S-ND,150.0,420,±20%,1.3263,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.905,1.357,7.5,16.0,37.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KHFLL-e.PDF
Chemi-Con,KHF,EKHF421ELL151ML40S,565-EKHF421ELL151ML40S-ND,150.0,420,±20%,1.3263,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.935,1.403,7.5,16.0,42.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KHFLL-e.PDF
Chemi-Con,KHF,EKHF421ELL151MMN3S,565-EKHF421ELL151MMN3S-ND,150.0,420,±20%,1.3263,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.915,1.373,7.5,18.0,33.5,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KHFLL-e.PDF
Chemi-Con,KHF,EKHF421ELL151MU45S,565-EKHF421ELL151MU45S-ND,150.0,420,±20%,1.3263,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.905,1.357,7.5,14.5,45.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KHFLL-e.PDF
Chemi-Con,KMR,EKMR421VSN151MP30S,EKMR421VSN151MP30S-ND,150.0,420,±20%,1.3263,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.91,1.301,10.0,22.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMRN-e.PDF
Chemi-Con,KMS,EKMS421VSN151MP35S,EKMS421VSN151MP35S-ND,150.0,420,±20%,1.3263,0.15,3000 Hrs @ 105°C,3000,105,-40°C ~ 105°C,-40,105,0.93,1.33,10.0,22.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMSN-e.PDF
Chemi-Con,KMT,EKMT421VSN151MP35S,EKMT421VSN151MP35S-ND,150.0,420,±20%,1.3263,0.15,3000 Hrs @ 105°C,3000,105,-25°C ~ 105°C,-25,105,1.21,1.73,10.0,22.0,37.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMTN-e.PDF
Chemi-Con,KMW,EKMW421VSN151MP30S,EKMW421VSN151MP30S-ND,150.0,420,±20%,1.3263,0.15,2000 Hrs @ 105°C,2000,105,-25°C ~ 105°C,-25,105,0.91,1.301,10.0,22.0,32.5,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KMWN-e.PDF
Chemi-Con,KWB,EKWB421ELL151ML35S,565-EKWB421ELL151ML35S-ND,150.0,420,±20%,1.3263,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.905,1.357,7.5,16.0,37.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWBLL-e.PDF
Chemi-Con,KWB,EKWB421ELL151ML40S,565-EKWB421ELL151ML40S-ND,150.0,420,±20%,1.3263,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.935,1.403,7.5,16.0,42.0,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWBLL-e.PDF
Chemi-Con,KWB,EKWB421ELL151MMN3S,565-EKWB421ELL151MMN3S-ND,150.0,420,±20%,1.3263,0.15,5000 Hrs @ 105°C,5000,105,-40°C ~ 105°C,-40,105,0.915,1.373,7.5,18.0,33.5,Through Hole,"Radial, Can",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/KWBLL-e.PDF
Chemi-Con,LXM,ELXM421VSN151MP45S,ELXM421VSN151MP45S-ND,150.0,420,±20%,1.3263,0.15,7000 Hrs @ 105°C,7000,105,-25°C ~ 105°C,-25,105,0.92,1.316,10.0,22.0,47.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXMN-e.PDF
Chemi-Con,LXM,ELXM421VSN151MQ35S,ELXM421VSN151MQ35S-ND,150.0,420,±20%,1.3263,0.15,7000 Hrs @ 105°C,7000,105,-25°C ~ 105°C,-25,105,0.92,1.316,10.0,25.4,37.0,Through Hole,"Radial, Can - Snap-In",False,True,https://www.chemi-con.co.jp/products/relatedfiles/capacitor/catalog/LXMN-e.PDF
